"DIST_SPEN","DIST_SPER","DIST_SPED","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_BEN","DIST_BER","DIST_BED","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_MUN","DIST_MUR","DIST_MUD","DIST_PIN","DIST_PIR","DIST_PID","DIST_WHN","DIST_WHR","DIST_WHD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_MALN","DIST_MALR","DIST_MALD","DIST_ALLN","DIST_ALLR","DIST_ALLD","DISTRICT","Gradespan","cntyname","regnname","distname","COUNTY","REGION"
"0","0.0","6","0","0.0","21",".",".",".","0","0.0","3",".",".",".","0","0.0","6","0","0.0","57",".",".",".","0","0.0","73","0","0.0","3","0","0.0","30",".",".",".",".",".",".","0","0.0","5","0","0.0","1","0","0.0","66","0","0.0","1",".",".",".","0","0.0","33","0","0.0","40","0","0.0","73","055901","78","Culberson County","Midland","Culberson County-Allamoore ISD","055","18"
"0","0.0","10","-","2.1","<100",".",".",".","0","0.0","3",".",".",".","0","0.0","12","-","1.6","<200","0","0.0","7","-","1.3","<200","0","0.0","3","-","2.2","<100",".",".",".","0","0.0","3","0","0.0","12",".",".",".","-","1.5","<200","0","0.0","4","0","0.0","1","-","1.4","<100","-","1.1","<100","-","1.3","<200","055901","912","Culberson County","Midland","Culberson County-Allamoore ISD","055","18"
"5","4.2","119","22","9.1","241","-","8.3","<100","-","2.9","<100","0","0.0","6","0","0.0","19","9","2.5","356","-","0.9","<400","24","3.0","813","0","0.0","30","12","3.7","324","0","0.0","5","0","0.0","1","14","2.9","475","0","0.0","2","11","3.4","319","0","0.0","4","0","0.0","11","14","3.5","404","11","2.7","413","25","3.1","817","056901","712","Dallam County","Amarillo","Dalhart ISD","056","16"
"0","0.0","29","-","2.6","<100","0","0.0","10","0","0.0","14","0","0.0","4","0","0.0","14","0","0.0","151",".",".",".","-","0.7","<300","0","0.0","14","-","1.1","<100","0","0.0","1","0","0.0","1","-","1.2","<200","0","0.0","1","0","0.0","118",".",".",".","0","0.0","4","-","0.0","<200","-","1.3","<200","-","0.7","<300","056901","78","Dallam County","Amarillo","Dalhart ISD","056","16"
"5","5.6","90","-","12.3","<200","-","14.3","<100","-","5.0","<100","0","0.0","2","0","0.0","5","9","4.4","205","-","0.9","<400","-","4.2","<600","0","0.0","16","-","4.8","<300","0","0.0","4",".",".",".","-","3.9","<400","0","0.0","1","11","5.5","201","0","0.0","4","0","0.0","7","-","5.4","<300","-","3.4","<300","-","4.4","<600","056901","912","Dallam County","Amarillo","Dalhart ISD","056","16"
"0","0.0","8","0","0.0","20",".",".",".","0","0.0","3",".",".",".","0","0.0","8","0","0.0","34","0","0.0","40","0","0.0","76","0","0.0","3","0","0.0","33","0","0.0","3",".",".",".","0","0.0","41","0","0.0","4","0","0.0","27",".",".",".","0","0.0","1","0","0.0","37","0","0.0","39","0","0.0","76","056902","712","Dallam County","Amarillo","Texline ISD","056","16"
"0","0.0","3","0","0.0","8",".",".",".","0","0.0","3",".",".",".","0","0.0","4","0","0.0","12",".",".",".","0","0.0","26","0","0.0","3","0","0.0","14","0","0.0","1",".",".",".","0","0.0","11","0","0.0","1","0","0.0","13",".",".",".",".",".",".","0","0.0","11","0","0.0","15","0","0.0","26","056902","78","Dallam County","Amarillo","Texline ISD","056","16"
"0","0.0","5","0","0.0","12",".",".",".",".",".",".",".",".",".","0","0.0","4","0","0.0","22","0","0.0","40","0","0.0","50",".",".",".","0","0.0","19","0","0.0","2",".",".",".","0","0.0","30","0","0.0","3","0","0.0","14",".",".",".","0","0.0","1","0","0.0","26","0","0.0","24","0","0.0","50","056902","912","Dallam County","Amarillo","Texline ISD","056","16"
"0","0.0","35","0","0.0","76","0","0.0","1","0","0.0","58",".",".",".",".",".",".","0","0.0","182",".",".",".","0","0.0","316","0","0.0","58","0","0.0","243",".",".",".",".",".",".","0","0.0","18",".",".",".","0","0.0","196",".",".",".","0","0.0","102","0","0.0","158","0","0.0","158","0","0.0","316","057802","712","Dallas County","Richardson","Pegasus School Of Liberal Arts And","057","10"
"0","0.0","12","0","0.0","46",".",".",".","0","0.0","37",".",".",".",".",".",".","0","0.0","108",".",".",".","0","0.0","182","0","0.0","37","0","0.0","141",".",".",".",".",".",".","0","0.0","10",".",".",".","0","0.0","114",".",".",".","0","0.0","58","0","0.0","87","0","0.0","95","0","0.0","182","057802","78","Dallas County","Richardson","Pegasus School Of Liberal Arts And","057","10"
"0","0.0","23","0","0.0","30","0","0.0","1","0","0.0","21",".",".",".",".",".",".","0","0.0","74",".",".",".","0","0.0","134","0","0.0","21","0","0.0","102",".",".",".",".",".",".","0","0.0","8",".",".",".","0","0.0","82",".",".",".","0","0.0","44","0","0.0","71","0","0.0","63","0","0.0","134","057802","912","Dallas County","Richardson","Pegasus School Of Liberal Arts And","057","10"
"0","0.0","27","0","0.0","57",".",".",".","0","0.0","10","0","0.0","3",".",".",".","0","0.0","25",".",".",".","0","0.0","93","0","0.0","6","0","0.0","77","0","0.0","7","0","0.0","2","0","0.0","190","0","0.0","1","0","0.0","133","0","0.0","341","0","0.0","35","0","0.0","378","0","0.0","331","0","0.0","709","057803","712","Dallas County","Richardson","North Hills Preparatory School","057","10"
"0","0.0","11","0","0.0","20",".",".",".","0","0.0","4","0","0.0","1",".",".",".","0","0.0","12",".",".",".","0","0.0","37","0","0.0","2","0","0.0","33","0","0.0","3","0","0.0","2","0","0.0","75","0","0.0","1","0","0.0","60","0","0.0","147","0","0.0","11","0","0.0","175","0","0.0","124","0","0.0","299","057803","78","Dallas County","Richardson","North Hills Preparatory School","057","10"
"0","0.0","16","0","0.0","37",".",".",".","0","0.0","6","0","0.0","2",".",".",".","0","0.0","13",".",".",".","0","0.0","56","0","0.0","4","0","0.0","44","0","0.0","4",".",".",".","0","0.0","115",".",".",".","0","0.0","73","0","0.0","194","0","0.0","24","0","0.0","203","0","0.0","207","0","0.0","410","057803","912","Dallas County","Richardson","North Hills Preparatory School","057","10"
"78","15.1","515","536","18.0","2,972","-","50.0","<100","58","12.5","464",".",".",".",".",".",".","254","13.5","1,881",".",".",".","569","15.7","3,630","32","11.9","268","282","13.7","2,056","0","0.0","7",".",".",".","18","14.1","128","-","12.5","<100","265","15.6","1,704","-","20.0","<100","286","16.2","1,768","291","17.0","1,715","282","14.7","1,915","573","15.8","3,630","057804","712","Dallas County","Richardson","Dallas Can Academy Charter","057","10"
"78","15.1","515","536","18.0","2,972","-","50.0","<100","58","12.5","464",".",".",".",".",".",".","254","13.5","1,881",".",".",".","569","15.7","3,630","32","11.9","268","282","13.7","2,056","0","0.0","7",".",".",".","18","14.1","128","-","12.5","<100","265","15.6","1,704","-","20.0","<100","286","16.2","1,768","291","17.0","1,715","282","14.7","1,915","573","15.8","3,630","057804","912","Dallas County","Richardson","Dallas Can Academy Charter","057","10"
"0","0.0","68","-","0.7","<200","0","0.0","1","0","0.0","33","0","0.0","19",".",".",".","0","0.0","283","0","0.0","90","-","0.2","<600","0","0.0","30","0","0.0","191","0","0.0","1",".",".",".","0","0.0","257","0","0.0","16","-","0.4","<300","0","0.0","7","0","0.0","43","-","0.0","<300","-","0.4","<300","-","0.2","<600","057806","712","Dallas County","Richardson","Eagle Advantage Schools","057","10"
"0","0.0","29","-","1.3","<100","0","0.0","1","0","0.0","21","0","0.0","11",".",".",".","0","0.0","171",".",".",".","-","0.3","<300","0","0.0","20","0","0.0","95","0","0.0","1",".",".",".","0","0.0","120","0","0.0","16","-","0.8","<200","0","0.0","5","0","0.0","24","-","0.0","<200","-","0.7","<200","-","0.3","<300","057806","78","Dallas County","Richardson","Eagle Advantage Schools","057","10"
"0","0.0","39","0","0.0","68",".",".",".","0","0.0","12","0","0.0","8",".",".",".","0","0.0","112","0","0.0","90","0","0.0","271","0","0.0","10","0","0.0","96",".",".",".",".",".",".","0","0.0","137",".",".",".","0","0.0","113","0","0.0","2","0","0.0","19","0","0.0","127","0","0.0","144","0","0.0","271","057806","912","Dallas County","Richardson","Eagle Advantage Schools","057","10"
"-","1.4","<200","0","0.0","132","0","0.0","1","0","0.0","24",".",".",".",".",".",".","-","0.2","<500",".",".",".","-","0.8","<600","0","0.0","24","-","1.2","<400","0","0.0","19","0","0.0","2","0","0.0","225","0","0.0","6","0","0.0","275","0","0.0","6","5","1.1","439","5","1.0","505","0","0.0","467","5","0.5","972","057807","712","Dallas County","Richardson","Life School","057","10"
"0","0.0","53","0","0.0","61",".",".",".","0","0.0","14",".",".",".",".",".",".","-","0.5","<200",".",".",".","-","0.5","<300","0","0.0","14","-","1.4","<200","0","0.0","12",".",".",".","0","0.0","97","0","0.0","4","0","0.0","122","0","0.0","6","-","1.0","<300","-","0.8","<300","-","0.0","<300","-","0.5","<500","057807","78","Dallas County","Richardson","Life School","057","10"
"-","2.3","<100","0","0.0","71","0","0.0","1","0","0.0","10",".",".",".",".",".",".","0","0.0","232",".",".",".","-","0.9","<400","0","0.0","10","-","1.1","<200","0","0.0","7","0","0.0","2","0","0.0","128","0","0.0","2","0","0.0","153",".",".",".","-","1.3","<300","-","1.1","<300","-","0.0","<300","-","0.6","<600","057807","912","Dallas County","Richardson","Life School","057","10"
"0","0.0","13","0","0.0","35",".",".",".","0","0.0","8",".",".",".","0","0.0","25","0","0.0","106",".",".",".","0","0.0","204","0","0.0","9","0","0.0","20","0","0.0","1",".",".",".","0","0.0","7",".",".",".","0","0.0","54","0","0.0","18","0","0.0","124","0","0.0","122","0","0.0","82","0","0.0","204","057808","712","Dallas County","Richardson","Universal Academy","057","10"
"0","0.0","5","0","0.0","17",".",".",".","0","0.0","7",".",".",".","0","0.0","15","0","0.0","54",".",".",".","0","0.0","103","0","0.0","8","0","0.0","11","0","0.0","1",".",".",".","0","0.0","3",".",".",".","0","0.0","29","0","0.0","15","0","0.0","55","0","0.0","67","0","0.0","36","0","0.0","103","057808","78","Dallas County","Richardson","Universal Academy","057","10"
"0","0.0","8","0","0.0","18",".",".",".","0","0.0","1",".",".",".","0","0.0","10","0","0.0","52",".",".",".","0","0.0","101","0","0.0","1","0","0.0","9",".",".",".",".",".",".","0","0.0","4",".",".",".","0","0.0","25","0","0.0","3","0","0.0","69","0","0.0","55","0","0.0","46","0","0.0","101","057808","912","Dallas County","Richardson","Universal Academy","057","10"
"0","0.0","11","0","0.0","16",".",".",".","0","0.0","5",".",".",".",".",".",".","0","0.0","90",".",".",".","0","0.0","104","0","0.0","5","0","0.0","26","0","0.0","4",".",".",".","0","0.0","16",".",".",".","0","0.0","31",".",".",".","0","0.0","53","0","0.0","53","0","0.0","51","0","0.0","104","057810","712","Dallas County","Richardson","Academy Of Dallas","057","10"
"0","0.0","11","0","0.0","16",".",".",".","0","0.0","5",".",".",".",".",".",".","0","0.0","90",".",".",".","0","0.0","104","0","0.0","5","0","0.0","26","0","0.0","4",".",".",".","0","0.0","16",".",".",".","0","0.0","31",".",".",".","0","0.0","53","0","0.0","53","0","0.0","51","0","0.0","104","057810","78","Dallas County","Richardson","Academy Of Dallas","057","10"
"0","0.0","6","0","0.0","1",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","22",".",".",".","0","0.0","25",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","25","0","0.0","17","0","0.0","8","0","0.0","25","057811","712","Dallas County","Richardson","Children First Academy Of Dallas","057","10"
"0","0.0","6","0","0.0","1",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","22",".",".",".","0","0.0","25",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","25","0","0.0","17","0","0.0","8","0","0.0","25","057811","78","Dallas County","Richardson","Children First Academy Of Dallas","057","10"
"0","0.0","6","0","0.0","38",".",".",".","0","0.0","18",".",".",".",".",".",".","0","0.0","109",".",".",".","0","0.0","134","0","0.0","16","0","0.0","56",".",".",".",".",".",".","0","0.0","2",".",".",".","0","0.0","126",".",".",".","0","0.0","6","0","0.0","88","0","0.0","46","0","0.0","134","057813","712","Dallas County","Richardson","Trinity Basin Preparatory","057","10"
"0","0.0","6","0","0.0","38",".",".",".","0","0.0","18",".",".",".",".",".",".","0","0.0","109",".",".",".","0","0.0","134","0","0.0","16","0","0.0","56",".",".",".",".",".",".","0","0.0","2",".",".",".","0","0.0","126",".",".",".","0","0.0","6","0","0.0","88","0","0.0","46","0","0.0","134","057813","78","Dallas County","Richardson","Trinity Basin Preparatory","057","10"
".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","057814","712","Dallas County","Richardson","Dallas County Juvenile Justice","057","10"
".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","057814","78","Dallas County","Richardson","Dallas County Juvenile Justice","057","10"
".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","057814","912","Dallas County","Richardson","Dallas County Juvenile Justice","057","10"
"-","2.0","<100","5","4.2","120",".",".",".","-","2.2","<200","-","11.1","<100",".",".",".","7","2.2","324","0","0.0","140","8","2.2","365","-","2.2","<200","7","2.5","285","0","0.0","2",".",".",".","0","0.0","41",".",".",".","5","2.6","195","-","50.0","<100","-","3.1","<200","5","2.9","170","5","2.5","197","10","2.7","367","057815","712","Dallas County","Richardson","Faith Family Academy Of Oak Cliff","057","10"
"0","0.0","22","-","3.3","<100",".",".",".","-","2.3","<100","0","0.0","3",".",".",".","-","0.7","<200",".",".",".","-","1.2","<200","-","1.5","<100","-","0.8","<200","0","0.0","1",".",".",".","0","0.0","17",".",".",".","-","1.1","<100","-","50.0","<100","0","0.0","62","-","2.4","<100","-","0.0","<100","-","1.2","<200","057815","78","Dallas County","Richardson","Faith Family Academy Of Oak Cliff","057","10"
"-","3.7","<100","-","5.1","<100",".",".",".","-","2.0","<100","-","16.7","<100",".",".",".","-","3.4","<200","0","0.0","140","-","3.1","<200","-","2.9","<100","-","3.8","<200","0","0.0","1",".",".",".","0","0.0","24",".",".",".","-","3.8","<200",".",".",".","-","6.2","<100","-","3.4","<100","-","4.7","<200","-","4.1","<200","057815","912","Dallas County","Richardson","Faith Family Academy Of Oak Cliff","057","10"
"0","0.0","62","0","0.0","23",".",".",".","0","0.0","4",".",".",".",".",".",".","0","0.0","68",".",".",".","0","0.0","89","0","0.0","4","0","0.0","52",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","12",".",".",".","0","0.0","78","0","0.0","42","0","0.0","49","0","0.0","91","057817","712","Dallas County","Richardson","Focus Learning Academy","057","10"
"0","0.0","62","0","0.0","23",".",".",".","0","0.0","4",".",".",".",".",".",".","0","0.0","68",".",".",".","0","0.0","89","0","0.0","4","0","0.0","52",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","12",".",".",".","0","0.0","78","0","0.0","42","0","0.0","49","0","0.0","91","057817","78","Dallas County","Richardson","Focus Learning Academy","057","10"
"0","0.0","22","0","0.0","26",".",".",".","0","0.0","10",".",".",".",".",".",".","0","0.0","29",".",".",".","0","0.0","46","0","0.0","9","0","0.0","38",".",".",".",".",".",".","0","0.0","6","0","0.0","21","0","0.0","2","0","0.0","1","0","0.0","16","0","0.0","28","0","0.0","18","0","0.0","46","057819","712","Dallas County","Richardson","Jean Massieu Academy","057","10"
"0","0.0","3","0","0.0","6",".",".",".","0","0.0","2",".",".",".",".",".",".","0","0.0","9",".",".",".","0","0.0","13","0","0.0","2","0","0.0","10",".",".",".",".",".",".","0","0.0","1","0","0.0","5","0","0.0","1",".",".",".","0","0.0","6","0","0.0","6","0","0.0","7","0","0.0","13","057819","78","Dallas County","Richardson","Jean Massieu Academy","057","10"
"0","0.0","19","0","0.0","20",".",".",".","0","0.0","8",".",".",".",".",".",".","0","0.0","20",".",".",".","0","0.0","33","0","0.0","7","0","0.0","28",".",".",".",".",".",".","0","0.0","5","0","0.0","16","0","0.0","1","0","0.0","1","0","0.0","10","0","0.0","22","0","0.0","11","0","0.0","33","057819","912","Dallas County","Richardson","Jean Massieu Academy","057","10"
"0","0.0","12","0","0.0","78",".",".",".","0","0.0","35",".",".",".",".",".",".","0","0.0","207",".",".",".","0","0.0","243","0","0.0","32","0","0.0","97",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","239",".",".",".","0","0.0","3","0","0.0","127","0","0.0","116","0","0.0","243","057821","712","Dallas County","Richardson","The School Of Liberal Arts And Sci","057","10"
"0","0.0","6","0","0.0","41",".",".",".","0","0.0","17",".",".",".",".",".",".","0","0.0","116",".",".",".","0","0.0","133","0","0.0","17","0","0.0","48",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","131",".",".",".","0","0.0","1","0","0.0","64","0","0.0","69","0","0.0","133","057821","78","Dallas County","Richardson","The School Of Liberal Arts And Sci","057","10"
"0","0.0","6","0","0.0","37",".",".",".","0","0.0","18",".",".",".",".",".",".","0","0.0","91",".",".",".","0","0.0","110","0","0.0","15","0","0.0","49",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","108",".",".",".","0","0.0","2","0","0.0","63","0","0.0","47","0","0.0","110","057821","912","Dallas County","Richardson","The School Of Liberal Arts And Sci","057","10"
"10","10.2","98","95","17.6","540",".",".",".","0","0.0","8",".",".",".",".",".",".","40","8.7","462",".",".",".","106","11.3","938","0","0.0","7","57","12.4","459","-","8.3","<100","0","0.0","1","57","14.5","393","0","0.0","3","27","8.4","321","0","0.0","3","-","10.2","<300","49","11.2","436","58","11.3","512","107","11.3","948","057825","712","Dallas County","Richardson","Honors Academy","057","10"
"0","0.0","22","-","1.7","<200",".",".",".","0","0.0","3",".",".",".",".",".",".","0","0.0","127",".",".",".","-","1.2","<300","0","0.0","1","-","1.0","<100","0","0.0","4",".",".",".","-","2.8","<200",".",".",".","0","0.0","97",".",".",".","0","0.0","52","-","0.8","<200","-","1.4","<200","-","1.2","<300","057825","78","Dallas County","Richardson","Honors Academy","057","10"
"10","13.2","76","-","22.1","<500",".",".",".","0","0.0","5",".",".",".",".",".",".","40","11.9","335",".",".",".","-","15.2","<700","0","0.0","6","-","15.6","<400","-","12.5","<100","0","0.0","1","-","18.9","<300","0","0.0","3","27","12.1","224","0","0.0","3","-","13.5","<200","-","15.3","<400","-","15.0","<400","-","15.1","<700","057825","912","Dallas County","Richardson","Honors Academy","057","10"
"29","6.9","421","241","9.2","2,625",".",".",".","22","7.9","280","-","50.0","<100",".",".",".","57","7.6","752",".",".",".",".",".",".","12","7.7","155","111","6.7","1,658","-","4.1","<100","-","4.3","<100","131","6.2","2,119","-","4.8","<100","69","8.9","774","5","10.0","50","61","11.2","543","143","8.3","1,720","129","6.8","1,907","272","7.5","3,627","057828","712","Dallas County","Richardson","Winfree Academy Charter Schools","057","10"
"29","6.9","421","241","9.2","2,625",".",".",".","22","7.9","280","-","50.0","<100",".",".",".","57","7.6","752",".",".",".",".",".",".","12","7.7","155","111","6.7","1,658","-","4.1","<100","-","4.3","<100","131","6.2","2,119","-","4.8","<100","69","8.9","774","5","10.0","50","61","11.2","543","143","8.3","1,720","129","6.8","1,907","272","7.5","3,627","057828","912","Dallas County","Richardson","Winfree Academy Charter Schools","057","10"
"0","0.0","43","-","1.3","<100",".",".",".","0","0.0","56","0","0.0","2","0","0.0","27","0","0.0","357",".",".",".","-","0.5","<500","0","0.0","54","-","0.6","<200","0","0.0","26",".",".",".","0","0.0","28",".",".",".","-","0.6","<400",".",".",".","0","0.0","17","-","0.4","<300","-","0.5","<200","-","0.5","<500","057829","712","Dallas County","Richardson","A+ Academy","057","10"
"0","0.0","10","0","0.0","29",".",".",".","0","0.0","29",".",".",".","0","0.0","13","0","0.0","166",".",".",".","0","0.0","181","0","0.0","28","0","0.0","71","0","0.0","10",".",".",".","0","0.0","14",".",".",".","0","0.0","148",".",".",".","0","0.0","9","0","0.0","101","0","0.0","80","0","0.0","181","057829","78","Dallas County","Richardson","A+ Academy","057","10"
"0","0.0","33","-","2.1","<100",".",".",".","0","0.0","27","0","0.0","2","0","0.0","14","0","0.0","191",".",".",".","-","0.9","<300","0","0.0","26","-","1.0","<200","0","0.0","16",".",".",".","0","0.0","14",".",".",".","-","1.0","<200",".",".",".","0","0.0","8","-","0.8","<200","-","1.0","<200","-","0.9","<300","057829","912","Dallas County","Richardson","A+ Academy","057","10"
"0","0.0","24","-","1.7","<100","0","0.0","1","0","0.0","83","0","0.0","6",".",".",".","-","0.7","<400",".",".",".","-","0.6","<400","0","0.0","60","-","0.6","<200","0","0.0","1",".",".",".","0","0.0","4",".",".",".","-","0.6","<400",".",".",".","0","0.0","25","-","1.2","<200","-","0.0","<200","-","0.6","<400","057830","712","Dallas County","Richardson","Inspired Vision Academy","057","10"
"0","0.0","24","-","1.7","<100","0","0.0","1","0","0.0","83","0","0.0","6",".",".",".","-","0.7","<400",".",".",".","-","0.6","<400","0","0.0","60","-","0.6","<200","0","0.0","1",".",".",".","0","0.0","4",".",".",".","-","0.6","<400",".",".",".","0","0.0","25","-","1.2","<200","-","0.0","<200","-","0.6","<400","057830","78","Dallas County","Richardson","Inspired Vision Academy","057","10"
"-","3.1","<100","-","1.9","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","0.5","<300",".",".",".","-","0.7","<300",".",".",".","0","0.0","130",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","3",".",".",".","-","0.7","<300","-","0.7","<200","-","0.7","<200","-","0.7","<300","057831","712","Dallas County","Richardson","Gateway Charter Academy","057","10"
"0","0.0","9","0","0.0","16",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","90",".",".",".","0","0.0","104",".",".",".","0","0.0","42",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","103","0","0.0","43","0","0.0","61","0","0.0","104","057831","78","Dallas County","Richardson","Gateway Charter Academy","057","10"
"-","4.3","<100","-","2.8","<100",".",".",".",".",".",".",".",".",".",".",".",".","-","0.8","<200",".",".",".","-","1.2","<200",".",".",".","0","0.0","88",".",".",".",".",".",".","0","0.0","1",".",".",".","0","0.0","2",".",".",".","-","1.2","<200","-","1.1","<100","-","1.3","<100","-","1.2","<200","057831","912","Dallas County","Richardson","Gateway Charter Academy","057","10"
"6","16.2","37","44","26.5","166",".",".",".","-","20.0","<100",".",".",".",".",".",".","11","12.4","89",".",".",".","53","20.5","259","-","20.0","<100","26","20.5","127","-","20.0","<100","0","0.0","1","-","23.7","<100",".",".",".","16","15.1","106","-","33.3","<100","21","24.7","85","28","22.0","127","25","18.9","132","53","20.5","259","057832","712","Dallas County","Richardson","Alpha Charter School","057","10"
"0","0.0","8","0","0.0","23",".",".",".","0","0.0","1",".",".",".",".",".",".","0","0.0","17",".",".",".","0","0.0","43",".",".",".","0","0.0","11","0","0.0","1",".",".",".","0","0.0","7",".",".",".","0","0.0","15",".",".",".","0","0.0","20","0","0.0","14","0","0.0","29","0","0.0","43","057832","78","Dallas County","Richardson","Alpha Charter School","057","10"
"6","20.7","29","44","30.8","143",".",".",".","-","21.4","<100",".",".",".",".",".",".","11","15.3","72",".",".",".","53","24.5","216","-","20.0","<100","26","22.4","116","-","25.0","<100","0","0.0","1","-","26.9","<100",".",".",".","16","17.6","91","-","33.3","<100","21","32.3","65","28","24.8","113","25","24.3","103","53","24.5","216","057832","912","Dallas County","Richardson","Alpha Charter School","057","10"
".",".",".","0","0.0","8",".",".",".","0","0.0","1",".",".",".","0","0.0","2","0","0.0","5",".",".",".","0","0.0","23","0","0.0","1","0","0.0","2","0","0.0","1",".",".",".","0","0.0","9",".",".",".","0","0.0","6","0","0.0","3","0","0.0","4","0","0.0","12","0","0.0","11","0","0.0","23","057833","712","Dallas County","Richardson","Education Center International Aca","057","10"
".",".",".","0","0.0","4",".",".",".","0","0.0","1",".",".",".","0","0.0","2","0","0.0","5",".",".",".","0","0.0","19","0","0.0","1","0","0.0","2","0","0.0","1",".",".",".","0","0.0","7",".",".",".","0","0.0","4","0","0.0","3","0","0.0","4","0","0.0","9","0","0.0","10","0","0.0","19","057833","78","Dallas County","Richardson","Education Center International Aca","057","10"
".",".",".","0","0.0","4",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","4",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","2",".",".",".","0","0.0","2",".",".",".",".",".",".","0","0.0","3","0","0.0","1","0","0.0","4","057833","912","Dallas County","Richardson","Education Center International Aca","057","10"
"14","12.2","115","60","11.9","503",".",".",".","-","4.5","<100",".",".",".",".",".",".","12","8.9","135","22","7.3","303","62","9.2","675","-","7.4","<100","30","9.1","331","0","0.0","3","-","100.0","<100","-","8.6","<200","0","0.0","2","13","5.5","235","-","12.5","<100","35","12.2","287","19","6.7","285","43","11.0","390","62","9.2","675","057834","712","Dallas County","Richardson","Evolution Academy Charter School","057","10"
"14","12.2","115","60","11.9","503",".",".",".","-","4.5","<100",".",".",".",".",".",".","12","8.9","135","22","7.3","303","62","9.2","675","-","7.4","<100","30","9.1","331","0","0.0","3","-","100.0","<100","-","8.6","<200","0","0.0","2","13","5.5","235","-","12.5","<100","35","12.2","287","19","6.7","285","43","11.0","390","62","9.2","675","057834","912","Dallas County","Richardson","Evolution Academy Charter School","057","10"
"0","0.0","16","0","0.0","33",".",".",".","-","7.1","<100",".",".",".",".",".",".","-","2.6","<100",".",".",".","-","2.2","<100","0","0.0","21","0","0.0","30",".",".",".",".",".",".","0","0.0","2","0","0.0","2","-","1.2","<100","-","100.0","<100","0","0.0","3","-","2.2","<100","-","2.2","<100","-","2.2","<100","057835","712","Dallas County","Richardson","Golden Rule Charter School","057","10"
"0","0.0","16","0","0.0","33",".",".",".","-","7.1","<100",".",".",".",".",".",".","-","2.6","<100",".",".",".","-","2.2","<100","0","0.0","21","0","0.0","30",".",".",".",".",".",".","0","0.0","2","0","0.0","2","-","1.2","<100","-","100.0","<100","0","0.0","3","-","2.2","<100","-","2.2","<100","-","2.2","<100","057835","78","Dallas County","Richardson","Golden Rule Charter School","057","10"
"0","0.0","2","0","0.0","7",".",".",".",".",".",".",".",".",".","0","0.0","17","0","0.0","19",".",".",".","0","0.0","48",".",".",".","0","0.0","16",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","48","0","0.0","28","0","0.0","20","0","0.0","48","057836","712","Dallas County","Richardson","St Anthony School","057","10"
"0","0.0","2","0","0.0","7",".",".",".",".",".",".",".",".",".","0","0.0","17","0","0.0","19",".",".",".","0","0.0","48",".",".",".","0","0.0","16",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","48","0","0.0","28","0","0.0","20","0","0.0","48","057836","78","Dallas County","Richardson","St Anthony School","057","10"
